date;temp_high;temp_avg;temp_low;dew_high;dew_avg;dew_low;humidity_high;humidity_avg;humidity_low;wind_high;wind_avg;wind_low;pressure_high;pressure_low;pressure_avg;precip_daily
2018-02-17;7.2;4.8;2.4;2.3;0.7;-0.5;90.0;75.0;60.0;4.8;0.5;0.0;1025.06;1016.59;1020.825;0.0
2018-02-18;6.7;3.9;1.7;3.4;2.4;1.3;97.0;91.0;77.0;9.7;1.1;0.0;1021.0;1015.92;1018.46;0.76
2018-02-19;3.9;2.6;0.8;1.7;0.1;-1.3;94.0;84.0;73.0;4.8;0.2;0.0;1020.66;1012.53;1016.595;0.0
2018-02-20;7.0;3.4;0.5;0.3;-0.5;-1.6;90.0;76.0;60.0;9.7;1.3;0.0;1012.53;1007.11;1009.8199999999999;0.0
2018-02-21;8.8;3.8;-0.2;0.6;-1.1;-2.7;88.0;72.0;46.0;9.7;1.7;0.0;1009.48;1006.77;1008.125;0.0
2018-02-22;4.9;2.6;1.6;1.9;0.3;-1.6;96.0;86.0;72.0;8.0;1.5;0.0;1008.81;1005.42;1007.115;1.52
2018-02-23;2.7;1.6;0.1;2.1;1.0;-0.3;97.0;96.0;94.0;12.9;1.6;0.0;1009.48;1006.77;1008.125;4.06
2018-02-24;10.0;5.3;2.4;4.8;3.0;1.5;95.0;86.0;70.0;14.5;1.4;0.0;1011.51;1008.47;1009.99;0.51
2018-02-25;4.4;-1.8;-4.6;3.2;-4.1;-7.1;96.0;85.0;69.0;24.1;4.9;0.0;1014.56;1011.18;1012.8699999999999;0.25
2018-02-26;-0.8;-3.7;-6.0;-5.5;-9.3;-11.5;92.0;66.0;53.0;11.3;1.9;0.0;1014.56;1007.79;1011.175;0.0
2018-02-27;-0.2;-4.1;-6.5;-8.4;-10.6;-13.8;83.0;62.0;37.0;12.9;1.5;0.0;1012.53;1008.47;1010.5;0.25
2018-02-28;-0.7;-3.5;-7.5;-7.2;-9.8;-11.3;78.0;63.0;48.0;9.7;1.4;0.0;1019.3;1012.53;1015.915;0.0
2018-03-01;-1.1;-3.0;-4.9;-2.9;-4.4;-5.9;94.0;91.0;85.0;6.4;1.0;0.0;1018.96;1005.42;1012.19;0.0
2018-03-02;1.7;-0.6;-2.3;0.4;-1.5;-3.3;98.0;94.0;90.0;8.0;0.7;0.0;1005.42;995.26;1000.3399999999999;3.81
2018-03-03;1.4;0.2;-1.1;0.9;-0.1;-1.3;98.0;98.0;97.0;9.7;1.5;0.0;1002.03;996.95;999.49;7.37
2018-03-04;5.3;1.0;-2.1;4.7;0.5;-2.4;99.0;97.0;88.0;12.9;1.8;0.0;1005.76;1001.02;1003.39;7.11
2018-03-05;8.9;5.5;1.9;5.6;3.8;1.4;97.0;89.0;77.0;6.4;1.2;0.0;1004.06;993.57;998.815;0.51
2018-03-06;7.8;5.6;4.1;5.5;4.5;3.7;98.0;93.0;83.0;8.0;1.3;0.0;995.26;990.86;993.06;0.51
2018-03-07;7.9;5.1;3.6;5.1;4.0;2.6;98.0;93.0;81.0;8.0;1.2;0.0;1004.06;994.58;999.3199999999999;1.02
2018-03-08;13.3;7.9;2.0;3.9;1.8;-0.9;96.0;68.0;38.0;9.7;1.4;0.0;1012.19;1004.06;1008.125;0.25
2018-03-09;13.0;9.6;5.3;6.7;5.5;3.7;92.0;77.0;55.0;8.0;0.8;0.0;1015.58;1011.85;1013.715;1.27
2018-03-10;9.2;8.1;7.2;7.6;6.7;5.4;98.0;91.0;78.0;9.7;0.8;0.0;1015.24;1012.87;1014.0550000000001;3.56
2018-03-11;7.6;7.2;6.7;7.3;7.0;6.4;99.0;98.0;98.0;8.0;1.0;0.0;1012.53;999.32;1005.925;54.1
2018-03-12;12.2;8.1;5.9;7.9;6.8;5.7;99.0;92.0;74.0;8.0;0.7;0.0;1003.05;998.98;1001.015;8.64
2018-03-13;15.8;10.2;5.7;8.2;6.2;4.7;97.0;78.0;53.0;8.0;1.1;0.0;1008.13;1002.71;1005.4200000000001;0.0
2018-03-14;16.4;10.9;5.3;5.9;3.7;0.2;86.0;63.0;34.0;14.5;2.2;0.0;1010.16;1007.11;1008.635;0.0
2018-03-15;9.2;7.1;5.2;6.6;5.4;4.4;97.0;89.0;73.0;20.9;3.9;0.0;1007.79;1000.34;1004.065;24.13
2018-03-16;14.4;8.7;4.6;6.9;5.4;4.1;98.0;81.0;55.0;9.7;2.0;0.0;1002.71;1000.34;1001.5250000000001;1.27
2018-03-17;8.9;6.7;4.3;6.8;5.9;3.9;98.0;95.0;83.0;12.9;3.2;0.0;1001.36;991.53;996.4449999999999;40.89
2018-03-18;7.1;5.3;4.2;6.3;4.9;3.8;99.0;97.0;93.0;9.7;1.8;0.0;997.29;993.23;995.26;17.02
2018-03-19;5.0;2.6;1.3;4.7;2.3;0.9;98.0;98.0;98.0;9.7;1.6;0.0;1003.39;996.61;1000.0;2.79
2018-03-20;8.4;4.2;0.4;4.2;2.4;-0.4;99.0;89.0;70.0;12.9;1.9;0.0;1011.51;1003.05;1007.28;0.51
2018-03-21;7.7;3.5;0.7;1.4;-0.2;-2.1;97.0;79.0;56.0;9.7;1.5;0.0;1021.67;1011.18;1016.425;1.78
2018-03-22;8.8;4.3;1.3;0.1;-2.0;-3.4;81.0;64.0;48.0;11.3;1.4;0.0;1021.67;1005.08;1013.375;0.0
2018-03-23;11.1;5.7;1.3;1.8;0.0;-1.7;82.0;68.0;49.0;12.9;2.4;0.0;1005.08;999.66;1002.37;0.0
2018-03-24;10.7;7.4;4.6;2.6;0.0;-1.8;72.0;60.0;45.0;19.3;3.6;0.0;1006.1;1001.36;1003.73;0.0
2018-03-25;11.6;7.5;3.3;1.3;-0.2;-1.4;76.0;59.0;42.0;11.3;1.5;0.0;1008.13;1005.08;1006.605;0.0
2018-03-26;15.2;9.1;3.7;3.6;1.5;-0.2;77.0;60.0;39.0;12.9;1.4;0.0;1010.5;1008.13;1009.315;0.0
2018-03-27;16.1;11.3;6.3;3.1;0.0;-4.3;70.0;47.0;32.0;9.7;1.4;0.0;1012.87;1009.14;1011.005;0.0
2018-03-28;14.4;10.0;6.0;7.8;5.0;1.2;81.0;72.0;54.0;12.9;1.6;0.0;1011.18;1006.43;1008.805;0.0
2018-03-29;10.7;9.5;8.5;8.9;7.7;6.4;97.0;89.0;80.0;8.0;1.4;0.0;1006.43;1004.06;1005.2449999999999;5.08
2018-03-30;15.1;11.0;8.0;11.0;8.9;7.3;99.0;88.0;68.0;14.5;4.7;0.0;1006.77;999.32;1003.0450000000001;15.75
2018-03-31;12.2;8.6;5.3;8.9;6.1;4.2;96.0;85.0;66.0;17.7;4.1;0.0;999.66;993.57;996.615;12.7
2018-04-01;17.1;12.4;4.6;4.6;-3.8;-8.6;98.0;36.0;21.0;25.7;7.3;0.0;1010.16;997.63;1003.895;0.0
2018-04-02;15.8;11.8;7.8;6.8;0.5;-7.7;76.0;48.0;26.0;12.9;2.4;0.0;1015.92;1010.16;1013.04;0.0
2018-04-03;12.3;10.2;8.2;7.5;5.6;3.8;93.0;74.0;58.0;11.3;1.9;0.0;1017.61;1015.24;1016.425;4.32
2018-04-04;8.9;8.1;7.3;8.4;7.5;6.6;98.0;96.0;92.0;16.1;2.3;0.0;1016.59;1011.85;1014.22;22.61
2018-04-05;16.8;11.9;8.6;10.6;8.7;3.8;98.0;82.0;52.0;12.9;2.3;0.0;1014.9;1011.51;1013.2049999999999;0.0
2018-04-06;18.6;13.5;9.1;10.7;7.0;1.0;86.0;66.0;48.0;16.1;1.9;0.0;1019.64;1014.56;1017.0999999999999;0.0
2018-04-07;19.1;14.1;11.1;10.7;9.0;7.7;87.0;72.0;50.0;12.9;1.6;0.0;1019.3;1014.9;1017.0999999999999;0.0
2018-04-08;17.4;14.0;11.4;9.6;7.6;5.3;79.0;66.0;54.0;14.5;2.3;0.0;1016.26;1011.85;1014.0550000000001;0.0
2018-04-09;15.2;11.7;9.3;10.5;8.1;4.6;96.0;79.0;58.0;12.9;2.9;0.0;1011.85;1006.43;1009.14;6.86
2018-04-10;13.4;9.6;8.2;9.9;8.1;5.8;98.0;91.0;73.0;9.7;2.0;0.0;1009.48;1007.11;1008.2950000000001;15.49
2018-04-11;12.4;9.5;6.7;9.7;7.2;4.4;96.0;86.0;69.0;16.1;3.1;0.0;1009.48;1003.39;1006.435;26.92
2018-04-12;14.5;9.8;7.3;10.4;8.3;6.6;99.0;91.0;60.0;17.7;4.9;0.0;1007.45;1001.69;1004.57;38.1
2018-04-13;14.1;10.1;6.4;8.9;7.2;5.7;98.0;83.0;65.0;16.1;1.8;0.0;1018.96;1007.11;1013.0350000000001;4.32
2018-04-14;18.9;13.9;9.3;8.7;6.9;5.2;81.0;64.0;43.0;11.3;1.7;0.0;1020.66;1016.26;1018.46;0.0
2018-04-15;19.3;14.9;11.7;10.8;7.9;5.4;77.0;63.0;46.0;11.3;2.7;0.0;1016.59;1008.47;1012.53;0.0
2018-04-16;22.3;17.0;12.1;11.8;9.7;7.8;78.0;63.0;46.0;11.3;1.4;0.0;1013.21;1008.13;1010.6700000000001;0.0
2018-04-17;22.7;18.3;14.0;13.1;11.1;7.2;80.0;64.0;50.0;11.3;1.9;0.0;1024.04;1013.21;1018.625;0.0
2018-04-18;24.2;19.3;14.9;13.2;10.9;5.3;77.0;60.0;30.0;9.7;1.8;0.0;1027.43;1024.38;1025.9050000000002;0.0
2018-04-19;23.9;19.2;12.9;11.1;9.9;7.8;79.0;56.0;41.0;11.3;2.1;0.0;1027.77;1024.38;1026.075;0.0
2018-04-20;26.9;21.2;15.9;12.7;10.1;7.5;67.0;51.0;33.0;11.3;2.0;0.0;1024.72;1019.3;1022.01;0.0
2018-04-21;26.8;21.9;16.9;12.2;10.6;9.2;62.0;50.0;36.0;9.7;1.7;0.0;1019.98;1015.24;1017.61;0.0
2018-04-22;26.2;20.9;15.8;11.6;10.3;8.6;68.0;52.0;37.0;11.3;1.7;0.0;1016.59;1013.55;1015.0699999999999;0.0
2018-04-23;26.3;20.5;15.7;12.4;11.2;10.3;73.0;57.0;38.0;9.7;1.4;0.0;1016.26;1012.19;1014.225;0.0
2018-04-24;25.4;19.7;13.7;13.8;11.7;9.4;80.0;61.0;43.0;11.3;1.7;0.0;1016.26;1012.87;1014.565;0.0
2018-04-25;25.6;20.1;15.1;13.6;11.3;9.3;70.0;58.0;42.0;14.5;2.6;0.0;1014.9;1010.16;1012.53;0.0
2018-04-26;25.0;19.7;14.5;14.9;12.8;10.4;80.0;65.0;49.0;11.3;2.5;0.0;1011.85;1007.45;1009.6500000000001;0.0
2018-04-27;20.9;17.7;14.3;12.7;11.7;10.2;84.0;69.0;56.0;20.9;3.9;0.0;1013.55;1009.82;1011.685;0.0
2018-04-28;23.4;19.2;14.3;14.1;12.3;10.7;80.0;65.0;51.0;12.9;1.6;0.0;1012.87;1010.16;1011.515;0.0
2018-04-29;22.8;19.0;15.8;14.2;12.7;10.8;84.0;68.0;50.0;24.1;4.9;0.0;1010.84;1003.73;1007.2850000000001;0.0
2018-04-30;20.2;15.6;10.7;13.1;7.4;4.7;92.0;60.0;37.0;12.9;3.3;0.0;1009.82;1005.42;1007.62;2.54
2018-05-01;17.1;13.7;9.7;9.5;6.7;4.8;93.0;64.0;49.0;12.9;3.0;0.0;1011.85;1009.14;1010.495;3.3
2018-05-02;12.3;11.3;9.7;11.3;9.9;7.9;96.0;91.0;81.0;16.1;3.7;0.0;1011.51;1005.08;1008.2950000000001;9.91
2018-05-03;19.1;15.0;11.3;14.8;12.9;10.7;97.0;88.0;70.0;14.5;2.6;0.0;1006.43;1003.05;1004.74;3.56
2018-05-04;22.2;16.2;13.8;15.4;13.9;12.9;96.0;87.0;62.0;12.9;2.5;0.0;1013.88;1006.1;1009.99;13.46
2018-05-05;23.7;18.1;12.8;16.7;14.1;12.1;97.0;79.0;53.0;16.1;1.8;0.0;1015.92;1012.87;1014.395;0.0
2018-05-06;27.1;21.0;15.6;18.5;14.8;12.5;95.0;70.0;46.0;11.3;2.6;0.0;1015.92;1011.85;1013.885;2.54
2018-05-07;22.6;19.2;16.1;15.4;13.6;11.1;84.0;71.0;55.0;9.7;2.7;0.0;1014.9;1011.18;1013.04;0.0
2018-05-08;25.1;18.9;13.1;15.8;12.8;10.6;98.0;69.0;49.0;22.5;2.5;0.0;1011.18;1003.05;1007.115;21.08
2018-05-09;21.5;15.3;12.6;14.4;12.8;11.3;98.0;87.0;61.0;16.1;2.8;0.0;1007.11;1003.73;1005.4200000000001;17.02
2018-05-10;22.5;17.5;12.1;13.7;12.6;11.4;96.0;74.0;53.0;11.3;1.5;0.0;1011.85;1006.43;1009.14;0.0
2018-05-11;24.2;18.9;14.9;15.4;13.3;11.0;93.0;71.0;50.0;25.7;3.2;0.0;1015.24;1011.85;1013.5450000000001;0.76
2018-05-12;24.4;18.6;12.9;15.7;13.4;11.4;93.0;73.0;48.0;11.3;1.7;0.0;1014.9;1010.5;1012.7;0.51
2018-05-13;21.3;16.3;13.4;14.4;12.9;10.6;94.0;82.0;54.0;14.5;3.3;0.0;1010.84;1005.08;1007.96;7.87
2018-05-14;15.9;12.8;10.3;11.8;9.4;6.8;95.0;81.0;56.0;14.5;2.6;0.0;1009.82;1005.76;1007.79;8.38
2018-05-15;13.9;11.5;8.8;9.9;8.6;7.1;92.0;83.0;68.0;11.3;1.7;0.0;1011.51;1007.45;1009.48;0.0
2018-05-16;20.2;14.3;10.4;13.1;10.5;8.6;93.0;79.0;56.0;12.9;1.5;0.0;1012.87;1010.5;1011.685;3.05
2018-05-17;20.9;15.2;11.0;13.8;12.0;10.5;97.0;82.0;57.0;14.5;1.6;0.0;1015.24;1012.53;1013.885;1.02
2018-05-18;23.4;17.7;12.9;13.6;11.8;9.1;89.0;70.0;50.0;11.3;2.0;0.0;1015.58;1013.21;1014.395;2.03
2018-05-19;22.7;17.4;14.4;13.7;11.7;9.9;84.0;70.0;48.0;19.3;2.2;0.0;1015.92;1013.55;1014.7349999999999;0.0
2018-05-20;21.4;16.5;13.3;14.1;12.4;9.5;94.0;78.0;52.0;22.5;4.8;0.0;1016.26;1013.55;1014.905;13.72
2018-05-21;23.7;17.7;13.8;13.7;12.1;10.9;89.0;71.0;49.0;14.5;3.8;0.0;1015.24;1010.84;1013.04;0.25
2018-05-22;18.8;16.2;14.4;14.9;13.5;11.2;95.0;84.0;67.0;20.9;2.2;0.0;1014.9;1009.82;1012.36;2.54
2018-05-23;24.4;18.0;14.3;15.5;14.0;12.7;96.0;79.0;54.0;8.0;1.5;0.0;1015.92;1014.22;1015.0699999999999;0.51
2018-05-24;25.6;20.9;15.3;15.9;14.4;12.3;83.0;67.0;50.0;8.0;1.5;0.0;1015.92;1012.87;1014.395;0.0
2018-05-25;28.4;22.9;16.6;16.1;14.7;13.6;88.0;62.0;41.0;11.3;1.5;0.0;1014.9;1012.19;1013.5450000000001;0.0
2018-05-26;28.4;23.5;19.3;18.2;16.1;14.2;75.0;64.0;44.0;9.7;1.8;0.0;1017.95;1015.24;1016.595;0.0
2018-05-27;29.1;23.1;17.0;19.0;16.5;13.9;87.0;67.0;50.0;16.1;2.7;0.0;1017.27;1013.55;1015.41;2.29
2018-05-28;25.6;20.1;15.0;17.9;15.4;12.8;95.0;75.0;55.0;25.7;3.9;0.0;1018.96;1014.9;1016.9300000000001;16.0
2018-05-29;25.1;20.1;16.3;18.3;16.6;15.2;98.0;82.0;58.0;12.9;2.1;0.0;1016.26;1012.53;1014.395;2.79
2018-05-30;27.4;21.9;17.8;19.7;16.8;14.1;92.0;74.0;57.0;11.3;2.1;0.0;1014.56;1012.19;1013.375;1.02
2018-05-31;26.0;20.9;16.7;18.1;16.0;13.4;93.0;75.0;52.0;11.3;2.1;0.0;1015.24;1012.53;1013.885;4.06
2018-06-01;26.8;21.5;14.9;17.2;15.1;13.3;91.0;69.0;46.0;11.3;2.3;0.0;1015.92;1013.55;1014.7349999999999;0.0
2018-06-02;27.8;21.9;16.3;18.0;16.0;13.7;85.0;71.0;51.0;11.3;1.6;0.0;1015.92;1013.21;1014.565;0.0
2018-06-03;27.6;22.7;17.3;18.7;16.5;14.3;92.0;70.0;51.0;6.4;1.6;0.0;1016.26;1011.51;1013.885;0.0
2018-06-04;25.0;19.9;17.3;18.8;16.8;15.3;97.0;83.0;58.0;11.3;1.8;0.0;1011.85;1007.11;1009.48;1.78
2018-06-05;28.1;21.5;14.6;18.6;16.3;14.1;98.0;75.0;48.0;9.7;1.7;0.0;1009.82;1005.76;1007.79;0.25
2018-06-06;26.1;20.6;16.6;18.1;16.3;14.8;90.0;77.0;56.0;12.9;1.9;0.0;1013.88;1008.81;1011.345;2.03
2018-06-07;27.7;21.7;14.9;16.6;15.2;13.4;97.0;69.0;44.0;24.1;2.8;0.0;1014.9;1011.51;1013.2049999999999;12.7
2018-06-08;24.1;18.9;15.3;17.3;15.6;14.5;98.0;83.0;61.0;12.9;2.2;0.0;1013.88;1009.14;1011.51;5.08
2018-06-09;27.7;22.8;15.4;17.4;15.7;14.1;93.0;67.0;46.0;9.7;2.5;0.0;1010.84;1008.81;1009.825;0.0
2018-06-10;28.6;23.0;17.1;20.0;18.1;15.7;93.0;75.0;57.0;11.3;2.1;0.0;1010.84;1007.79;1009.315;0.0
2018-06-11;27.6;23.7;20.2;21.0;18.7;16.4;90.0;75.0;52.0;16.1;2.0;0.0;1009.82;1006.43;1008.125;0.0
2018-06-12;23.8;20.8;16.3;19.6;17.7;15.2;98.0;83.0;71.0;14.5;1.8;0.0;1007.11;1002.71;1004.9100000000001;32.77
2018-06-13;22.8;18.8;15.7;17.4;16.5;15.4;98.0;87.0;69.0;9.7;1.9;0.0;1005.08;1003.05;1004.065;2.29
2018-06-14;26.8;21.9;17.7;16.7;13.5;10.1;90.0;60.0;41.0;11.3;2.0;0.0;1008.81;1005.08;1006.9449999999999;0.0
2018-06-15;27.3;22.2;17.6;16.6;14.4;12.6;78.0;62.0;45.0;9.7;1.7;0.0;1010.84;1008.47;1009.655;0.0
2018-06-16;27.8;23.2;18.2;15.6;13.6;11.7;68.0;56.0;43.0;12.9;1.7;0.0;1011.85;1009.14;1010.495;0.0
2018-06-17;30.0;24.6;20.3;17.2;15.4;14.2;71.0;58.0;42.0;11.3;1.4;0.0;1012.53;1010.5;1011.515;0.0
2018-06-18;29.6;24.7;18.9;17.7;15.4;13.7;79.0;57.0;42.0;17.7;3.0;0.0;1016.26;1012.19;1014.225;0.0
2018-06-19;29.5;25.4;21.1;17.7;16.1;13.8;70.0;57.0;46.0;11.3;1.7;0.0;1018.29;1015.92;1017.105;0.0
2018-06-20;30.1;25.9;23.1;17.7;15.9;13.9;66.0;55.0;43.0;11.3;1.3;0.0;1018.96;1015.58;1017.27;0.0
2018-06-21;31.2;26.4;20.9;18.9;17.3;15.8;74.0;58.0;45.0;11.3;1.7;0.0;1016.59;1009.14;1012.865;0.0
2018-06-22;27.6;23.4;17.6;20.0;16.8;8.4;78.0;67.0;30.0;17.7;4.7;0.0;1016.26;1007.79;1012.025;0.0
2018-06-23;25.1;20.1;15.2;14.3;12.6;10.6;88.0;64.0;42.0;16.1;2.1;0.0;1018.96;1014.56;1016.76;0.0
2018-06-24;24.7;20.6;15.3;12.2;10.6;8.2;70.0;54.0;42.0;9.7;2.2;0.0;1016.93;1013.21;1015.0699999999999;0.0
2018-06-25;23.8;20.3;16.4;15.0;13.2;11.1;73.0;64.0;56.0;14.5;2.9;0.0;1017.95;1012.87;1015.4100000000001;0.0
2018-06-26;26.8;21.3;16.2;13.8;12.1;10.6;79.0;57.0;38.0;11.3;2.0;0.0;1018.63;1014.22;1016.425;0.0
2018-06-27;29.1;22.8;17.9;13.7;11.4;8.4;66.0;50.0;34.0;22.5;2.8;0.0;1016.26;1009.14;1012.7;0.0
2018-06-28;28.0;22.5;16.7;12.2;10.4;8.0;69.0;48.0;29.0;11.3;2.2;0.0;1013.55;1006.77;1010.16;0.0
2018-06-29;30.4;25.0;17.4;13.1;11.3;9.2;65.0;43.0;30.0;14.5;2.1;0.0;1009.14;1006.77;1007.9549999999999;0.0
2018-06-30;32.4;27.1;20.8;16.5;14.2;12.6;63.0;47.0;32.0;11.3;2.1;0.0;1008.81;1005.42;1007.115;0.0
2018-07-01;30.9;25.7;20.9;20.1;17.9;15.8;75.0;63.0;48.0;12.9;2.8;0.0;1011.18;1007.45;1009.315;0.0
2018-07-02;29.7;24.4;20.6;19.6;17.7;16.2;78.0;67.0;52.0;14.5;2.9;0.0;1012.19;1009.48;1010.835;0.0
2018-07-03;31.0;24.7;18.3;20.4;18.7;17.2;97.0;72.0;44.0;14.5;3.1;0.0;1015.24;1010.16;1012.7;21.59
2018-07-04;29.6;23.7;18.2;19.6;18.6;17.3;98.0;75.0;51.0;14.5;2.5;0.0;1014.9;1011.18;1013.04;0.76
2018-07-05;27.2;22.0;16.6;19.1;17.4;16.1;97.0;77.0;57.0;35.4;3.3;0.0;1015.92;1009.14;1012.53;42.16
2018-07-06;30.8;22.9;17.6;18.6;16.1;13.4;89.0;68.0;36.0;11.3;1.6;0.0;1013.88;1009.48;1011.6800000000001;0.76
2018-07-07;30.5;24.9;18.9;16.7;15.0;12.6;77.0;56.0;37.0;12.9;1.8;0.0;1015.24;1012.53;1013.885;0.0
2018-07-08;29.1;24.8;19.6;17.1;15.5;12.9;77.0;57.0;44.0;11.3;2.1;0.0;1016.26;1012.19;1014.225;0.0
2018-07-09;29.7;25.1;20.0;17.8;14.6;11.6;70.0;53.0;40.0;16.1;2.4;0.0;1015.58;1011.18;1013.38;0.0
2018-07-10;28.8;24.1;18.2;20.1;15.8;13.3;98.0;61.0;45.0;12.9;2.7;0.0;1012.87;1007.11;1009.99;44.7
2018-07-11;24.2;20.5;17.7;18.8;18.0;17.2;99.0;87.0;69.0;16.1;3.0;0.0;1011.85;1008.47;1010.1600000000001;13.72
2018-07-12;22.2;21.9;21.3;18.9;18.7;18.5;84.0;83.0;81.0;0.0;0.0;0.0;1013.55;1013.55;1013.55;0.0
2018-07-13;29.7;23.9;18.9;20.0;18.6;17.4;94.0;74.0;52.0;9.7;1.4;0.0;1015.92;1013.55;1014.7349999999999;0.0
2018-07-14;31.2;24.4;20.9;21.2;18.8;17.1;87.0;72.0;49.0;11.3;2.1;0.0;1016.26;1011.85;1014.0550000000001;4.32
2018-07-15;29.8;24.5;19.4;19.9;18.1;16.2;85.0;69.0;50.0;11.3;1.6;0.0;1014.22;1009.14;1011.6800000000001;0.0
2018-07-16;26.7;21.2;17.6;19.4;17.4;15.5;96.0;80.0;60.0;20.9;2.3;0.0;1012.19;1007.79;1009.99;7.87
2018-07-17;31.9;23.9;16.1;19.3;15.5;8.4;97.0;66.0;25.0;11.3;2.1;0.0;1011.51;1007.79;1009.65;0.51
2018-07-18;32.3;27.1;21.8;16.3;12.4;8.2;62.0;41.0;31.0;9.7;1.7;0.0;1012.87;1009.82;1011.345;0.0
2018-07-19;31.65;26.0;19.8;18.450000000000003;15.350000000000001;11.7;77.5;54.5;38.0;13.7;2.05;0.0;1012.19;1008.8050000000001;1010.4975000000001;0.0
2018-07-20;31.0;24.9;17.8;20.6;18.3;15.2;93.0;68.0;45.0;17.7;2.4;0.0;1011.51;1007.79;1009.65;16.76
2018-07-21;25.0;19.3;16.2;19.1;16.8;15.4;97.0;86.0;63.0;22.5;2.4;0.0;1011.18;1008.13;1009.655;55.88
2018-07-22;29.4;23.2;16.6;19.3;17.1;15.1;92.0;70.0;48.0;9.7;1.1;0.0;1009.48;1006.43;1007.9549999999999;0.0
2018-07-23;29.8;24.1;17.9;19.8;18.0;15.3;91.0;70.0;53.0;14.5;2.4;0.0;1011.85;1008.13;1009.99;0.0
2018-07-24;30.3;26.1;21.9;19.7;17.8;16.0;78.0;61.0;47.0;16.1;2.1;0.0;1012.53;1008.47;1010.5;0.0
2018-07-25;31.0;26.2;20.7;21.3;19.1;16.1;83.0;66.0;54.0;11.3;1.5;0.0;1010.84;1008.81;1009.825;0.0
2018-07-26;30.1;26.3;20.7;20.9;19.4;17.9;89.0;67.0;50.0;19.3;4.6;0.0;1012.19;1008.47;1010.33;4.06
2018-07-27;30.0;24.7;18.7;20.1;18.7;17.0;93.0;71.0;51.0;9.7;1.8;0.0;1012.53;1008.47;1010.5;0.25
2018-07-28;31.2;25.2;21.2;21.2;19.0;15.8;87.0;70.0;51.0;17.7;2.6;0.0;1010.84;1007.79;1009.315;0.0
2018-07-29;32.1;25.5;18.8;19.5;17.3;15.4;85.0;62.0;41.0;9.7;1.3;0.0;1012.53;1010.16;1011.345;0.0
2018-07-30;33.7;28.0;21.7;21.1;19.3;17.8;80.0;60.0;41.0;6.4;1.2;0.0;1012.87;1010.84;1011.855;0.0
2018-07-31;34.3;29.4;24.8;21.6;19.7;17.7;70.0;57.0;40.0;9.7;1.6;0.0;1013.21;1010.5;1011.855;0.0
2018-08-01;34.4;27.9;22.5;24.3;20.3;16.1;78.0;64.0;44.0;20.9;2.8;0.0;1014.56;1011.18;1012.8699999999999;0.51
2018-08-02;31.2;26.9;22.9;20.8;18.3;14.2;73.0;60.0;48.0;17.7;2.3;0.0;1015.92;1012.53;1014.2249999999999;0.0
2018-08-03;32.8;27.9;22.3;21.6;20.4;18.8;87.0;65.0;45.0;11.3;1.7;0.0;1015.92;1013.21;1014.565;0.0
2018-08-04;32.9;27.5;22.4;22.4;20.9;19.0;87.0;68.0;51.0;24.1;2.6;0.0;1015.58;1011.51;1013.5450000000001;0.25
2018-08-05;33.7;27.5;20.6;22.5;20.3;16.7;92.0;66.0;47.0;22.5;2.6;0.0;1015.58;1011.18;1013.38;6.86
2018-08-06;32.8;28.2;23.2;22.2;20.5;14.3;84.0;64.0;48.0;12.9;1.6;0.0;1014.56;1011.18;1012.8699999999999;0.0
2018-08-07;32.1;27.2;22.1;20.6;17.8;14.8;76.0;58.0;44.0;40.2;5.4;0.0;1014.22;1010.16;1012.19;0.0
2018-08-08;31.9;27.0;22.3;21.1;19.2;16.8;78.0;64.0;42.0;8.0;1.6;0.0;1013.21;1011.18;1012.1949999999999;0.0
2018-08-09;30.6;25.1;20.6;20.2;18.7;16.2;85.0;69.0;48.0;20.9;2.8;0.0;1015.92;1012.19;1014.0550000000001;1.52
2018-08-10;29.6;24.0;18.5;20.6;18.9;17.6;98.0;75.0;53.0;11.3;2.2;0.0;1017.61;1015.24;1016.425;21.08
2018-08-11;29.1;24.9;20.7;21.3;18.6;15.7;88.0;69.0;50.0;11.3;1.2;0.0;1016.93;1013.55;1015.24;0.0
2018-08-12;28.0;23.9;20.9;21.3;18.8;16.6;92.0;74.0;58.0;12.9;1.6;0.0;1016.59;1012.87;1014.73;13.46
2018-08-13;27.0;21.4;17.3;20.3;18.1;16.6;97.0;82.0;57.0;16.1;2.6;0.0;1013.55;1008.47;1011.01;13.21
2018-08-14;26.6;21.7;17.8;19.1;17.2;15.3;92.0;77.0;57.0;9.7;1.2;0.0;1012.53;1008.47;1010.5;0.0
2018-08-15;29.1;23.3;17.8;18.3;16.0;14.6;92.0;66.0;42.0;11.3;2.0;0.0;1015.24;1012.53;1013.885;0.0
2018-08-16;28.6;24.2;20.4;17.9;16.0;14.7;75.0;61.0;47.0;12.9;1.3;0.0;1015.58;1012.19;1013.885;0.0
2018-08-17;29.8;25.5;21.2;17.6;16.1;14.4;69.0;57.0;44.0;11.3;1.1;0.0;1013.55;1010.84;1012.1949999999999;0.0
2018-08-18;30.1;25.5;21.3;19.8;16.4;13.6;74.0;58.0;43.0;12.9;1.3;0.0;1016.26;1013.21;1014.735;0.51
2018-08-19;31.2;26.2;21.7;19.6;17.3;14.9;75.0;59.0;43.0;8.0;1.5;0.0;1017.27;1014.22;1015.745;0.0
